PersonId,LastName,UsedFirstName,PersonRoleId,StartDate,EndDate,PartyEn,OrganizationTypeEn,OrganizationLongEn
1443,Todd,William Frederick,3523,1908-10-26,1911-09-20,Liberal Party of Canada,Constituency,Charlotte
17856,Toet,Lawrence,162538,2011-05-02,2015-10-18,Conservative Party of Canada,Constituency,Elmwood--Transcona
1217,Toews,Vic,50020,2000-11-27,2013-07-09,Conservative Party of Canada,Constituency,Provencher
1217,Toews,Vic,50020,2000-11-27,2013-07-09,Canadian Reform Conservative Alliance,Constituency,Provencher
14356,Tolmie,Donald Ross,44011,1965-11-08,1972-10-29,Liberal Party of Canada,Constituency,Welland
6662,Tolmie,John,9178,1896-06-23,1904-11-02,Liberal Party of Canada,Constituency,Bruce West
6662,Tolmie,John,54669,1906-10-30,1911-09-20,Liberal Party of Canada,Constituency,Bruce North
8393,Tolmie,Simon Fraser,64624,1917-12-17,1919-08-01,Unionist,Constituency,Victoria City
8393,Tolmie,Simon Fraser,30774,1919-10-27,1925-10-28,Unionist,Constituency,Victoria City
8393,Tolmie,Simon Fraser,30774,1919-10-27,1925-10-28,Conservative (1867-1942),Constituency,Victoria City
8393,Tolmie,Simon Fraser,87168,1925-10-29,1928-06-05,Conservative (1867-1942),Constituency,Victoria
8393,Tolmie,Simon Fraser,108649,1936-06-08,1937-10-13,Conservative (1867-1942),Constituency,Victoria
12942,Tolton,Edwin,45842,1900-11-07,1904-11-02,Conservative (1867-1942),Constituency,Wellington North
14675,Tomlinson,William Rae,25780,1935-10-14,1945-06-10,Liberal Party of Canada,Constituency,Bruce
9583,Tonks,Alan,113716,2000-11-27,2011-05-01,Liberal Party of Canada,Constituency,York South--Weston
17907,Toone,Philip,162696,2011-05-02,2015-10-18,New Democratic Party,Constituency,Gaspésie--Îles-de-la-Madeleine
18478,Tootoo,Hunter,265635,2015-10-19,,Liberal Party of Canada,Constituency,Nunavut
18478,Tootoo,Hunter,265635,2015-10-19,,Independent,Constituency,Nunavut
1230,Torsney,Paddy,114313,1993-10-25,2006-01-22,Liberal Party of Canada,Constituency,Burlington
8836,Totzke,Albert Frederick,59189,1925-10-29,1935-10-13,Liberal Party of Canada,Constituency,Humboldt
13417,Toupin,Robert,55787,1984-09-04,1988-11-20,Progressive Conservative Party,Constituency,Terrebonne
13417,Toupin,Robert,55787,1984-09-04,1988-11-20,Independent,Constituency,Terrebonne
13417,Toupin,Robert,55787,1984-09-04,1988-11-20,New Democratic Party,Constituency,Terrebonne
15314,Tourangeau,Adolphe Guillet dit,66260,1870-07-18,1874-01-21,Conservative (1867-1942),Constituency,Quebec East
5225,Tousignant,Henri,25017,1979-05-22,1984-09-03,Liberal Party of Canada,Constituency,Témiscamingue
6870,Towers,Thomas Gordon,59647,1972-10-30,1988-11-20,Progressive Conservative Party,Constituency,Red Deer
9217,Townley-Smith,Frederick William,2481,1945-06-11,1949-06-26,Co-operative Commonwealth Federation,Constituency,North Battleford
7580,Townshend,Charles James,61199,1884-06-26,1887-02-21,Liberal-Conservative,Constituency,Cumberland
1787,Trahan,Arthur,53272,1917-12-17,1923-04-25,Liberal Party of Canada,Constituency,Nicolet
1787,Trahan,Arthur,53272,1917-12-17,1923-04-25,Opposition,Constituency,Nicolet
6575,Trainor,Owen C.,161,1953-08-10,1956-11-28,Progressive Conservative Party,Constituency,Winnipeg South
11173,Tremain,Barclay Edmund,14939,1875-04-28,1876-08-21,Liberal Party of Canada,Constituency,Victoria
12628,Tremain,Hadley Brown,51238,1911-09-21,1921-12-05,Unionist,Constituency,Hants
12628,Tremain,Hadley Brown,51238,1911-09-21,1921-12-05,Conservative (1867-1942),Constituency,Hants
352,Tremblay,Benoît,13109,1988-11-21,1997-06-01,Independent,Constituency,Rosemont
352,Tremblay,Benoît,13109,1988-11-21,1997-06-01,Bloc Québécois,Constituency,Rosemont
352,Tremblay,Benoît,13109,1988-11-21,1997-06-01,Progressive Conservative Party,Constituency,Rosemont
2349,Tremblay,Jacques Raymond,2002,1967-05-29,1968-06-24,Liberal Party of Canada,Constituency,Richelieu--Verchères
5860,Tremblay,Jean-Noël,1089,1958-03-31,1962-06-17,Progressive Conservative Party,Constituency,Roberval
17927,Tremblay,Jonathan,162757,2011-05-02,2015-10-18,New Democratic Party,Constituency,Montmorency--Charlevoix--Haute-Côte-Nord
8334,Tremblay,Léonard-David Sweezey,6371,1935-10-14,1953-06-11,Liberal Party of Canada,Constituency,Dorchester
6664,Tremblay,Marcel R.,84202,1984-09-04,1993-10-24,Progressive Conservative Party,Constituency,Québec-Est
8391,Tremblay,Maurice,85498,1984-09-04,1993-10-24,Progressive Conservative Party,Constituency,Lotbinière
8400,Tremblay,Pierre Alexis,53661,1867-09-20,1872-10-11,Liberal Party of Canada,Constituency,Chicoutimi--Saguenay
8400,Tremblay,Pierre Alexis,33824,1872-10-12,1875-08-23,Liberal Party of Canada,Constituency,Charlevoix
8400,Tremblay,Pierre Alexis,59283,1878-09-17,1879-01-05,Liberal Party of Canada,Constituency,Charlevoix
16106,Tremblay,René,5274,1963-04-08,1968-01-22,Liberal Party of Canada,Constituency,Matapédia--Matane
15910,Tremblay,Stéphan,71098,1996-03-25,2000-06-28,Bloc Québécois,Constituency,Lac-Saint-Jean
15910,Tremblay,Stéphan,50765,2000-06-29,2002-05-07,Bloc Québécois,Constituency,Lac-Saint-Jean--Saguenay
10036,Tremblay,Suzanne,82451,1993-10-25,1997-06-01,Bloc Québécois,Constituency,Rimouski--Témiscouata
10036,Tremblay,Suzanne,27853,1997-06-02,2000-06-28,Bloc Québécois,Constituency,Rimouski--Mitis
10036,Tremblay,Suzanne,12076,2000-06-29,2004-06-27,Bloc Québécois,Constituency,Rimouski-Neigette-et-La Mitis
159,Tripp,Jesse Pickard,9464,1940-03-26,1945-06-10,Liberal Party of Canada,Constituency,Assiniboia
10887,Trost,Brad,20191,2004-06-28,2015-10-18,Conservative Party of Canada,Constituency,Saskatoon--Humboldt
10887,Trost,Brad,266070,2015-10-19,,Conservative Party of Canada,Constituency,Saskatoon--University
17873,Trottier,Bernard,162591,2011-05-02,2015-10-18,Conservative Party of Canada,Constituency,Etobicoke--Lakeshore
11500,Trow,James,60147,1872-10-12,1891-11-11,Liberal Party of Canada,Constituency,Perth South
6370,Truax,Reuben Eldridge,95617,1891-03-05,1891-11-27,Liberal Party of Canada,Constituency,Bruce East
6370,Truax,Reuben Eldridge,49990,1913-10-30,1921-12-05,Liberal Party of Canada,Constituency,Bruce South
6370,Truax,Reuben Eldridge,49990,1913-10-30,1921-12-05,Opposition,Constituency,Bruce South
17300,Trudeau,Justin,132168,2008-10-14,,Liberal Party of Canada,Constituency,Papineau
6230,Trudeau,Pierre Elliott,48659,1965-11-08,1984-06-29,Liberal Party of Canada,Constituency,Mount Royal
10714,Trudel,Jacques L.,88625,1968-06-25,1972-10-29,Liberal Party of Canada,Constituency,Bourassa
10714,Trudel,Jacques L.,111883,1972-10-30,1979-05-21,Liberal Party of Canada,Constituency,Montreal--Bourassa
18567,Trudel,Karine,265924,2015-10-19,,New Democratic Party,Constituency,Jonquière
17875,Truppe,Susan,162597,2011-05-02,2015-10-18,Conservative Party of Canada,Constituency,London North Centre
15363,Tucker,James Roy,69569,1958-03-31,1968-06-24,Liberal Party of Canada,Constituency,Trinity--Conception
11225,Tucker,Joseph John,89165,1896-06-23,1904-11-02,Liberal Party of Canada,Constituency,St. John (City and County of)
6616,Tucker,Walter Adam,21667,1935-10-14,1948-06-07,Liberal Party of Canada,Constituency,Rosthern
6616,Tucker,Walter Adam,73921,1953-08-10,1958-03-30,Liberal Party of Canada,Constituency,Rosthern
12000,Tudhope,James Brockett,9877,1917-12-17,1921-12-05,Unionist,Constituency,Simcoe East
9012,Tummon,William Ernest,85691,1925-10-29,1935-10-13,Conservative (1867-1942),Constituency,Hastings South
6179,Tupper,Charles,52911,1867-09-20,1870-06-14,Conservative (1867-1942),Constituency,Cumberland
6179,Tupper,Charles,61985,1870-06-15,1878-10-16,Conservative (1867-1942),Constituency,Cumberland
6179,Tupper,Charles,83305,1878-11-04,1884-05-23,Conservative (1867-1942),Constituency,Cumberland
6179,Tupper,Charles,32364,1887-02-22,1888-05-22,Conservative (1867-1942),Constituency,Cumberland
6179,Tupper,Charles,66677,1896-02-04,1900-11-06,Conservative (1867-1942),Constituency,Cape Breton
11563,Tupper,Charles Hibbert,41759,1882-06-20,1888-05-31,Conservative (1867-1942),Constituency,Pictou
11563,Tupper,Charles Hibbert,37335,1888-06-18,1904-11-02,Conservative (1867-1942),Constituency,Pictou
15497,Tupper,William,44905,1984-09-04,1988-11-20,Progressive Conservative Party,Constituency,Nepean--Carleton
5352,Turcot,Georges,115765,1887-02-22,1891-03-04,Liberal Party of Canada,Constituency,Mégantic
5352,Turcot,Georges,122188,1896-06-23,1904-11-02,Liberal Party of Canada,Constituency,Mégantic
14321,Turcotte,Arthur Joseph,54588,1892-03-10,1896-06-22,Conservative (1867-1942),Constituency,Montmorency
6423,Turcotte,Gustave Adolphe,53960,1907-12-30,1911-09-20,Liberal Party of Canada,Constituency,Nicolet
2694,Turcotte,Joseph Pierre,120000,1908-10-26,1911-09-20,Liberal Party of Canada,Constituency,Quebec County
6222,Turgeon,James Gray,12039,1935-10-14,1945-06-10,Liberal Party of Canada,Constituency,Cariboo
7735,Turgeon,Onésiphore,93680,1900-11-07,1922-10-26,Liberal Party of Canada,Constituency,Gloucester
7735,Turgeon,Onésiphore,93680,1900-11-07,1922-10-26,Opposition,Constituency,Gloucester
17911,Turmel,Nycole,162709,2011-05-02,2015-10-18,New Democratic Party,Constituency,Hull--Aylmer
16724,Turnbull,Franklin White,2912,1930-07-28,1935-10-13,Conservative (1867-1942),Constituency,Regina
973,Turner,Charles Robert,90104,1968-06-25,1984-07-08,Liberal Party of Canada,Constituency,London East
469,Turner,Garth,59934,1988-11-21,1993-10-24,Progressive Conservative Party,Constituency,Halton--Peel
469,Turner,Garth,120206,2006-01-23,2008-10-13,Liberal Party of Canada,Constituency,Halton
469,Turner,Garth,120206,2006-01-23,2008-10-13,Independent,Constituency,Halton
469,Turner,Garth,120206,2006-01-23,2008-10-13,Conservative Party of Canada,Constituency,Halton
740,Turner,John Barry,9781,1984-09-04,1988-11-20,Progressive Conservative Party,Constituency,Ottawa--Carleton
11347,Turner,John Mouat,76029,1935-10-14,1945-02-24,Liberal Party of Canada,Constituency,Springfield
2909,Turner,John Napier,63837,1962-06-18,1968-06-24,Liberal Party of Canada,Constituency,St. Lawrence--St. George
2909,Turner,John Napier,50779,1968-06-25,1976-02-12,Liberal Party of Canada,Constituency,Ottawa--Carleton
2909,Turner,John Napier,42095,1984-09-04,1993-10-24,Liberal Party of Canada,Constituency,Vancouver Quadra
3015,Turp,Daniel,70210,1997-06-02,2000-11-26,Bloc Québécois,Constituency,Beauharnois--Salaberry
12645,Turriff,John Gillanders,63980,1904-11-03,1908-10-25,Liberal Party of Canada,Constituency,Assiniboia East
12645,Turriff,John Gillanders,119936,1908-10-26,1918-09-22,Liberal Party of Canada,Constituency,Assiniboia
12645,Turriff,John Gillanders,119936,1908-10-26,1918-09-22,Unionist,Constituency,Assiniboia
4600,Tustin,George James,98100,1935-10-14,1957-06-09,Conservative (1867-1942),Constituency,Prince Edward--Lennox
4600,Tustin,George James,98100,1935-10-14,1957-06-09,National Government,Constituency,Prince Edward--Lennox
4600,Tustin,George James,98100,1935-10-14,1957-06-09,Progressive Conservative Party,Constituency,Prince Edward--Lennox
9511,Tweed,Mervin C.,90332,2004-06-28,2013-08-31,Conservative Party of Canada,Constituency,Brandon--Souris
3268,Tweedie,Thomas Mitchell March,114401,1917-12-17,1921-12-05,Unionist,Constituency,Calgary West
5003,Tyrwhitt,Richard,81168,1882-02-16,1900-06-22,Conservative (1867-1942),Constituency,Simcoe South
6247,Tétrault,Oza,34433,1968-06-25,1974-07-07,Ralliement des créditistes,Constituency,Villeneuve
6247,Tétrault,Oza,34433,1968-06-25,1974-07-07,Social Credit Party of Canada,Constituency,Villeneuve
1069,Tétreault,J.-Eugène,47249,1930-07-28,1935-10-13,Conservative (1867-1942),Constituency,Shefford
2022,Tétreault,Jacques,43869,1988-11-21,1990-12-18,Progressive Conservative Party,Constituency,Laval-des-Rapides
2022,Tétreault,Jacques,90913,1990-12-19,1993-10-24,Progressive Conservative Party,Constituency,Laval Centre
17247,Uppal,Tim,132005,2008-10-14,2015-10-18,Conservative Party of Canada,Constituency,Edmonton--Sherwood Park
13905,Ur,Rose-Marie Margaret,16617,1993-10-25,1997-06-01,Liberal Party of Canada,Constituency,Lambton--Middlesex
13905,Ur,Rose-Marie Margaret,8729,1997-06-02,2004-06-27,Liberal Party of Canada,Constituency,Lambton--Kent--Middlesex
13905,Ur,Rose-Marie Margaret,105373,2004-06-28,2004-08-31,Liberal Party of Canada,Constituency,Middlesex--Kent--Lambton
13905,Ur,Rose-Marie Margaret,106549,2004-09-01,2006-01-22,Liberal Party of Canada,Constituency,Lambton--Kent--Middlesex
11367,Urquhart,Martin Luther,23309,1930-07-28,1935-10-13,Liberal Party of Canada,Constituency,Colchester
9730,Vail,William Berrian,120495,1874-10-26,1877-12-31,Liberal Party of Canada,Constituency,Digby
9730,Vail,William Berrian,24231,1882-06-20,1887-02-21,Liberal Party of Canada,Constituency,Digby
6267,Vaillancourt,Cyrille Émile,105777,1891-03-05,1896-06-22,Nationalist,Constituency,Dorchester
8828,Valade,Georges-J.,95004,1958-03-31,1972-10-29,Progressive Conservative Party,Constituency,Sainte-Marie
16457,Valcourt,Bernard,93690,1984-09-04,1993-10-24,Progressive Conservative Party,Constituency,Madawaska--Victoria
16457,Valcourt,Bernard,162543,2011-05-02,2015-10-18,Conservative Party of Canada,Constituency,Madawaska--Restigouche
12975,Valeri,Tony,17157,1993-10-25,1997-06-01,Liberal Party of Canada,Constituency,Lincoln
12975,Valeri,Tony,104357,1997-06-02,2004-06-27,Liberal Party of Canada,Constituency,Stoney Creek
12975,Valeri,Tony,55762,2004-06-28,2006-01-22,Liberal Party of Canada,Constituency,Hamilton East--Stoney Creek
17276,Valeriote,Frank,132095,2008-10-14,2015-10-18,Liberal Party of Canada,Constituency,Guelph
3127,Valin,Pierre Vincent,9532,1878-09-17,1880-01-09,Conservative (1867-1942),Constituency,Montmorency
3127,Valin,Pierre Vincent,81808,1880-12-09,1887-02-21,Conservative (1867-1942),Constituency,Montmorency
14905,Vallance,John,121097,1925-10-29,1935-10-13,Liberal Party of Canada,Constituency,South Battleford
2425,Valley,Roger,49693,2004-06-28,2008-10-13,Liberal Party of Canada,Constituency,Kenora
4101,Vallée,Roch Pamphile,114773,1878-09-17,1882-06-19,Conservative (1867-1942),Constituency,Portneuf
9040,Valois,Philippe,93417,1949-06-27,1958-03-30,Liberal Party of Canada,Constituency,Argenteuil--Deux-Montagnes
2389,Van De Walle,Walter,67568,1986-09-29,1988-11-20,Progressive Conservative Party,Constituency,Pembina
2389,Van De Walle,Walter,56774,1988-11-21,1993-10-24,Progressive Conservative Party,Constituency,St. Albert
14925,Van Horne,Joseph Charles,6378,1955-09-26,1961-01-16,Progressive Conservative Party,Constituency,Restigouche--Madawaska
8480,Van Kesteren,Dave,6323,2006-01-23,2015-10-18,Conservative Party of Canada,Constituency,Chatham-Kent--Essex
8480,Van Kesteren,Dave,268139,2015-10-19,,Conservative Party of Canada,Constituency,Chatham-Kent--Leamington
12507,Van Loan,Peter,33112,2004-06-28,2018-09-30,Conservative Party of Canada,Constituency,York--Simcoe
5878,Vanasse,Fabien,83987,1879-07-07,1891-03-04,Conservative (1867-1942),Constituency,Yamaska
9221,Vanclief,Lyle,107552,1988-11-21,2004-06-27,Liberal Party of Canada,Constituency,Prince Edward--Hastings
18454,Vandal,Daniel,265561,2015-10-19,,Liberal Party of Canada,Constituency,Saint Boniface--Saint Vital
18527,Vandenbeld,Anita,265796,2015-10-19,,Liberal Party of Canada,Constituency,Ottawa West--Nepean
523,Vankoughnet,William John,122207,1979-05-22,1984-09-03,Progressive Conservative Party,Constituency,Hastings--Frontenac
523,Vankoughnet,William John,65680,1984-09-04,1993-10-24,Progressive Conservative Party,Constituency,Hastings--Frontenac--Lennox and Addington
18280,Vaughan,Adam,246025,2014-06-30,2015-10-18,Liberal Party of Canada,Constituency,Trinity--Spadina
18280,Vaughan,Adam,266068,2015-10-19,,Liberal Party of Canada,Constituency,Spadina--Fort York
6873,Vautour,Angela,100786,1997-06-02,2000-11-26,New Democratic Party,Constituency,Beauséjour--Petitcodiac
6873,Vautour,Angela,100786,1997-06-02,2000-11-26,Progressive Conservative Party,Constituency,Beauséjour--Petitcodiac
18494,Vecchio,Karen,265689,2015-10-19,,Conservative Party of Canada,Constituency,Elgin--Middlesex--London
7178,Veillette,Michel,36042,1979-05-22,1984-09-03,Liberal Party of Canada,Constituency,Champlain
1376,Vellacott,Maurice,74790,1997-06-02,2000-06-28,Canadian Reform Conservative Alliance,Constituency,Wanuskewin
1376,Vellacott,Maurice,74790,1997-06-02,2000-06-28,Reform Party of Canada,Constituency,Wanuskewin
1376,Vellacott,Maurice,77488,2000-06-29,2015-10-18,Canadian Reform Conservative Alliance,Constituency,Saskatoon--Wanuskewin
1376,Vellacott,Maurice,77488,2000-06-29,2015-10-18,Conservative Party of Canada,Constituency,Saskatoon--Wanuskewin
7887,Veniot,Clarence Joseph,595,1936-08-17,1945-04-17,Liberal Party of Canada,Constituency,Gloucester
5187,Veniot,Peter John,14393,1926-09-14,1926-10-04,Liberal Party of Canada,Constituency,Gloucester
5187,Veniot,Peter John,23026,1926-11-02,1936-07-06,Liberal Party of Canada,Constituency,Gloucester
5505,Venne,Pierrette,34896,1988-11-21,1997-06-01,Progressive Conservative Party,Constituency,Saint-Hubert
5505,Venne,Pierrette,34896,1988-11-21,1997-06-01,Bloc Québécois,Constituency,Saint-Hubert
5505,Venne,Pierrette,50658,1997-06-02,2004-06-27,Independent Bloc Québécois,Constituency,Saint-Bruno--Saint-Hubert
5505,Venne,Pierrette,50658,1997-06-02,2004-06-27,Bloc Québécois,Constituency,Saint-Bruno--Saint-Hubert
1838,Verner,Josée,32868,2006-01-23,2011-05-01,Conservative Party of Canada,Constituency,Louis-Saint-Laurent
16401,Verran,Harry,73786,1993-10-25,1997-06-01,Liberal Party of Canada,Constituency,South West Nova
14982,Verville,Alphonse,88309,1906-02-23,1917-12-16,Labour,Constituency,Maisonneuve
14982,Verville,Alphonse,82029,1917-12-17,1921-06-20,Opposition,Constituency,St. Denis
9927,Verville,Joseph-Achille,30313,1925-10-29,1937-11-20,Liberal Party of Canada,Constituency,Lotbinière
9396,Viau,Fernand,92882,1945-06-11,1949-06-26,Liberal Party of Canada,Constituency,St. Boniface
9396,Viau,Fernand,96,1949-06-27,1953-08-09,Liberal Party of Canada,Constituency,St. Boniface
9396,Viau,Fernand,3472,1953-08-10,1957-06-09,Liberal Party of Canada,Constituency,St. Boniface
9105,Vien,Jacques,60064,1988-11-21,1993-10-24,Progressive Conservative Party,Constituency,Laurentides
9362,Vien,Thomas,43814,1917-12-17,1925-10-28,Liberal Party of Canada,Constituency,Lotbinière
9362,Vien,Thomas,43814,1917-12-17,1925-10-28,Opposition,Constituency,Lotbinière
9362,Vien,Thomas,101802,1935-10-14,1942-10-04,Liberal Party of Canada,Constituency,Outremont
18427,Viersen,Arnold,265472,2015-10-19,,Conservative Party of Canada,Constituency,Peace River--Westlock
10752,Villeneuve,Georges,44886,1953-08-10,1958-03-30,Liberal Party of Canada,Constituency,Roberval
